section id,recording id,timestamp [ns],p1 x [px],p1 y [px],p2 x [px],p2 y [px],eye left x [px],eye left y [px],eye right x [px],eye right y [px],nose x [px],nose y [px],mouth left x [px],mouth left y [px],mouth right x [px],mouth right y [px]
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295553959574480,547.0,430.0,632.0,543.0,573.612,468.568,610.564,478.727,587.588,497.253,567.709,509.262,598.248,517.652
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295553959574480,167.0,443.0,252.0,560.0,225.97,487.843,243.838,488.968,251.203,509.007,226.463,529.793,239.909,532.032
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295553990863368,544.0,457.0,629.0,569.0,570.222,495.667,607.236,504.769,584.73,523.595,565.196,536.205,595.423,543.75
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295553990863368,169.0,472.0,248.0,589.0,224.583,518.502,240.849,519.922,247.389,540.213,224.633,559.924,236.375,562.232
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554026907813,542.0,482.0,623.0,592.0,567.56,521.431,603.596,529.328,582.838,548.84,564.398,562.666,591.898,569.235
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554026907813,163.0,500.0,247.0,616.0,221.822,549.457,237.854,546.878,245.726,570.023,221.863,590.478,232.343,589.748
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554064907813,539.0,508.0,620.0,615.0,565.264,543.109,601.576,553.185,579.324,569.701,559.293,584.404,588.094,592.631
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554064907813,162.0,529.0,246.0,643.0,220.017,574.154,236.591,573.867,245.348,594.266,222.823,614.617,234.642,615.714
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554092330035,536.0,528.0,617.0,636.0,561.861,562.477,597.921,571.172,576.306,588.194,555.904,602.704,586.966,609.895
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554092330035,162.0,551.0,245.0,666.0,219.593,596.546,235.092,596.703,244.154,616.806,221.176,636.41,232.733,637.829
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554120130035,531.0,544.0,612.0,652.0,556.137,580.632,592.08,587.783,570.818,606.827,552.037,620.051,582.373,626.001
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554120130035,158.0,568.0,242.0,684.0,215.632,615.82,232.975,613.265,241.096,635.533,215.102,655.547,228.857,654.9
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554165452257,528.0,559.0,609.0,669.0,550.84,597.226,587.513,603.337,566.229,623.894,548.192,637.264,579.118,642.398
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554165452257,156.0,587.0,239.0,701.0,211.297,634.666,228.854,631.923,236.366,653.248,213.367,674.408,225.572,673.47
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554194452257,524.0,574.0,605.0,682.0,548.515,611.646,586.492,617.255,565.636,637.383,546.428,652.148,577.71,656.783
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554194452257,154.0,607.0,236.0,718.0,207.731,653.264,225.843,650.6,232.343,671.795,208.613,691.259,222.121,690.446
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554228496702,154.0,621.0,234.0,734.0,206.485,666.308,223.924,665.409,229.969,685.133,206.588,704.216,221.14,704.451
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554228496702,521.0,591.0,602.0,693.0,545.751,625.076,583.905,629.12,563.748,648.475,544.615,663.978,577.196,667.284
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554259341146,521.0,597.0,601.0,704.0,543.748,635.761,582.575,639.708,562.345,660.451,543.525,674.639,576.317,677.939
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554259341146,153.0,634.0,234.0,746.0,206.321,678.952,224.665,677.613,230.202,697.038,206.213,716.374,220.908,716.23
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554286363368,521.0,612.0,600.0,712.0,542.137,646.747,581.132,649.704,559.976,668.972,541.685,683.913,575.637,686.329
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554286363368,151.0,647.0,232.0,758.0,202.581,692.627,222.313,690.222,228.629,710.214,205.919,729.831,221.624,729.272
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554318963368,520.0,620.0,600.0,720.0,540.861,657.697,579.79,658.835,559.42,679.938,543.261,696.056,575.145,697.018
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554318963368,151.0,659.0,231.0,768.0,201.687,703.855,220.689,700.908,226.97,719.955,205.101,739.807,220.672,738.343
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554353163368,520.0,627.0,599.0,726.0,539.468,664.673,578.642,665.536,558.292,685.885,542.086,701.226,575.287,701.942
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554353163368,150.0,666.0,229.0,776.0,199.838,711.824,219.845,709.623,225.679,728.887,203.04,748.649,219.195,748.193
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554385296702,520.0,629.0,599.0,729.0,539.398,668.963,578.454,668.893,558.652,689.475,542.541,704.24,576.208,704.179
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554385296702,147.0,672.0,227.0,781.0,197.623,718.55,219.121,716.156,223.261,737.273,199.838,755.158,216.532,754.479
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554417641146,519.0,635.0,601.0,733.0,539.746,673.166,579.691,672.416,559.541,693.172,543.373,707.925,577.95,707.283
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554417641146,147.0,680.0,227.0,787.0,198.475,723.393,218.652,721.303,224.284,740.466,202.985,760.786,218.092,760.327
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554463430035,521.0,638.0,602.0,738.0,543.34,675.951,582.013,675.877,562.893,696.771,546.648,713.129,578.969,713.112
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554463430035,149.0,683.0,228.0,789.0,196.629,726.393,218.899,723.088,223.529,741.886,203.291,762.71,220.663,761.215
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554488196702,522.0,638.0,603.0,743.0,544.398,677.788,583.182,677.793,564.463,700.677,547.873,716.225,579.971,716.324
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554488196702,152.0,685.0,229.0,790.0,199.631,728.469,219.088,724.372,225.386,743.825,205.554,764.494,220.728,762.504
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554526141146,523.0,640.0,604.0,746.0,545.022,679.344,584.308,680.287,564.893,703.037,547.537,718.27,580.725,719.116
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554526141146,152.0,685.0,230.0,791.0,198.59,730.102,219.78,725.277,225.394,744.78,205.888,765.941,222.295,763.372
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554560163368,523.0,640.0,604.0,747.0,545.194,679.8,584.259,681.064,564.716,703.197,547.555,719.123,580.224,720.234
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554560163368,152.0,686.0,231.0,792.0,198.07,730.576,220.387,726.224,225.274,745.232,205.501,766.455,222.791,764.218
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554605841146,152.0,686.0,230.0,793.0,198.417,731.478,219.93,727.177,225.605,746.064,206.17,767.782,222.545,765.596
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554605841146,523.0,641.0,604.0,748.0,545.01,680.285,584.263,681.299,564.696,703.131,547.557,719.899,580.581,720.806
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554625363368,152.0,687.0,230.0,795.0,199.008,732.961,219.101,728.927,225.711,747.19,206.26,768.769,222.0,766.805
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554625363368,522.0,641.0,604.0,749.0,544.366,681.732,583.821,682.339,564.347,703.632,547.705,721.589,580.286,722.172
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554656430035,152.0,690.0,230.0,796.0,197.092,735.799,218.95,731.05,224.442,749.187,205.674,771.024,222.612,768.398
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554656430035,523.0,642.0,604.0,751.0,544.211,683.477,583.82,684.045,564.164,705.649,547.612,723.294,580.509,723.855
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554690574480,152.0,691.0,231.0,798.0,198.355,737.284,220.841,733.147,225.87,751.552,206.461,773.107,223.41,770.987
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554690574480,523.0,643.0,604.0,752.0,544.619,685.311,583.801,685.541,564.729,706.833,548.278,724.809,580.965,725.126
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554729752257,152.0,692.0,232.0,799.0,197.343,738.199,221.388,733.336,225.382,752.609,206.104,774.016,224.302,771.271
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554729752257,524.0,648.0,604.0,752.0,544.674,687.332,582.999,687.421,563.413,709.359,548.183,725.568,580.11,725.71
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554759830035,152.0,692.0,232.0,799.0,197.773,738.794,221.506,734.071,225.591,753.126,205.878,773.943,224.179,771.314
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554759830035,524.0,648.0,604.0,749.0,544.504,687.413,582.697,687.4,563.27,708.551,548.749,724.75,579.553,724.773
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554791085591,152.0,692.0,233.0,799.0,198.833,738.548,222.166,733.852,226.866,753.244,206.74,774.151,224.675,771.617
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554791085591,524.0,648.0,603.0,748.0,544.563,687.041,582.246,686.546,563.403,707.194,548.676,722.588,580.34,722.229
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554824552257,153.0,691.0,233.0,799.0,200.309,737.907,222.242,733.509,227.815,752.596,208.042,774.015,224.445,771.776
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554824552257,523.0,644.0,604.0,748.0,542.601,686.148,581.64,684.451,562.442,705.157,547.622,722.648,580.44,721.418
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554864852257,153.0,690.0,232.0,798.0,201.525,737.265,221.907,732.696,228.587,752.244,209.014,773.754,224.006,771.45
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554864852257,523.0,644.0,604.0,747.0,541.968,685.192,581.606,683.653,561.835,704.816,546.818,721.875,580.264,720.747
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554887274480,153.0,690.0,233.0,798.0,200.844,736.053,222.011,732.081,227.648,750.945,207.907,772.255,223.968,770.376
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554887274480,523.0,647.0,605.0,745.0,542.086,683.477,581.228,681.692,561.381,702.824,547.759,720.658,580.54,719.203
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554917596702,153.0,688.0,232.0,796.0,200.89,734.589,221.699,730.506,227.495,749.328,207.887,770.712,223.819,768.743
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554917596702,523.0,643.0,605.0,746.0,542.911,682.815,582.422,681.721,562.602,703.144,548.001,721.046,580.013,720.235
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554953418924,153.0,688.0,233.0,796.0,200.612,733.154,221.652,729.415,227.301,748.018,207.735,769.4,224.211,767.661
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554953418924,524.0,646.0,606.0,745.0,544.713,681.992,583.468,681.65,563.512,702.687,548.192,719.468,580.63,719.324
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554984830035,526.0,642.0,607.0,747.0,545.255,681.675,584.653,681.484,564.348,703.299,548.895,720.024,582.173,719.926
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295554984830035,156.0,687.0,236.0,795.0,201.784,733.803,223.551,729.512,227.755,748.73,206.668,768.905,223.886,766.407
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555021874480,526.0,641.0,608.0,749.0,546.581,681.057,586.091,681.474,565.537,703.631,549.399,720.135,583.321,720.524
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555021874480,156.0,685.0,237.0,795.0,203.273,733.242,224.425,728.326,229.314,748.396,207.79,768.204,224.863,765.263
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555064774480,527.0,641.0,609.0,749.0,547.272,681.044,586.969,681.601,566.139,703.603,549.856,719.914,584.381,720.417
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555064774480,157.0,685.0,237.0,794.0,204.695,732.071,225.851,728.172,230.21,747.806,208.112,766.819,225.135,764.668
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555091352257,529.0,640.0,611.0,748.0,548.261,680.94,588.156,681.46,566.876,703.424,550.881,719.296,585.809,719.754
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555091352257,159.0,680.0,238.0,792.0,207.37,729.771,228.326,726.873,232.495,746.905,209.243,766.526,226.26,765.468
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555122052257,530.0,643.0,614.0,747.0,550.284,681.59,589.712,681.92,568.362,703.01,552.809,717.933,587.569,718.247
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555122052257,160.0,680.0,238.0,791.0,209.597,727.891,229.977,725.448,234.358,745.377,210.102,764.533,226.779,763.841
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555161330035,532.0,643.0,614.0,745.0,550.189,681.228,588.646,682.297,566.47,703.215,553.091,717.745,585.994,718.566
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555161330035,162.0,679.0,241.0,789.0,212.159,727.221,232.474,723.884,237.591,744.481,213.528,763.812,229.775,762.451
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555197730035,533.0,645.0,615.0,746.0,549.544,680.531,586.838,683.082,563.573,703.302,550.999,717.61,582.795,719.687
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555197730035,163.0,678.0,241.0,788.0,213.472,725.679,233.543,723.054,238.534,743.172,214.456,762.3,230.44,761.45
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555220430035,532.0,643.0,612.0,746.0,547.479,679.687,583.568,683.538,558.971,702.785,548.149,718.978,577.366,722.03
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555220430035,163.0,677.0,242.0,787.0,214.552,724.947,233.865,722.265,239.623,742.747,215.072,761.688,230.608,760.825
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555264274480,532.0,642.0,611.0,746.0,545.783,679.816,581.552,687.753,554.474,705.178,543.929,716.639,574.92,722.732
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555264274480,163.0,677.0,242.0,787.0,214.957,724.8,234.255,721.99,240.12,742.443,215.843,761.6,231.071,760.658
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555289441146,532.0,643.0,610.0,747.0,546.72,680.227,581.067,691.987,552.63,707.174,541.948,716.924,570.952,725.924
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555289441146,163.0,676.0,242.0,787.0,214.089,723.987,233.998,721.417,239.303,741.496,215.305,760.634,231.169,759.829
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555321774480,532.0,644.0,611.0,747.0,547.599,680.578,581.796,693.326,552.991,707.189,541.616,716.854,570.006,726.584
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555321774480,163.0,676.0,243.0,787.0,214.711,724.087,234.514,721.444,240.244,741.705,215.764,760.791,231.441,759.95
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555359941146,533.0,645.0,610.0,748.0,546.875,682.496,580.456,692.844,552.485,708.419,543.445,719.945,570.651,727.776
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555359941146,163.0,676.0,243.0,786.0,215.286,723.114,235.008,720.942,240.327,741.331,215.093,759.504,231.316,759.028
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555397163368,534.0,646.0,612.0,749.0,548.238,683.146,581.982,694.105,553.699,709.248,543.891,719.893,571.519,728.238
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555397163368,164.0,674.0,243.0,786.0,215.709,721.911,235.69,719.629,240.953,740.369,215.564,758.241,232.157,757.694
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555420930035,533.0,646.0,612.0,749.0,548.683,683.727,583.607,695.309,555.403,710.176,543.555,719.284,572.741,728.166
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555420930035,163.0,673.0,244.0,784.0,215.102,719.786,235.887,717.437,240.741,738.718,214.642,755.953,232.064,755.32
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555459830035,533.0,646.0,611.0,749.0,547.538,684.018,582.194,694.61,554.5,710.473,543.546,719.931,572.766,728.05
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555459830035,164.0,672.0,245.0,782.0,215.558,718.716,236.916,716.055,241.595,737.269,215.919,754.587,233.473,753.723
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555492452257,533.0,646.0,611.0,749.0,547.06,683.783,582.385,694.465,554.415,710.785,543.397,719.714,573.435,727.897
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555492452257,165.0,671.0,245.0,781.0,214.818,718.709,237.202,715.765,241.155,736.929,215.891,753.975,234.355,752.87
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555517952257,533.0,646.0,612.0,749.0,547.302,683.704,582.62,693.891,554.927,710.691,544.221,719.822,574.386,727.63
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555517952257,165.0,671.0,245.0,780.0,216.032,717.713,237.834,715.403,241.954,736.598,216.191,752.586,234.656,751.978
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555553163368,534.0,646.0,613.0,750.0,547.782,683.565,583.102,693.64,555.098,710.737,545.103,720.118,575.427,727.825
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555553163368,167.0,671.0,246.0,779.0,216.496,716.767,238.276,714.728,242.062,735.473,216.407,751.405,235.077,751.004
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555585630035,534.0,646.0,614.0,750.0,548.378,683.949,583.891,693.247,556.375,710.381,546.152,719.959,576.78,727.098
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555585630035,169.0,670.0,246.0,778.0,216.672,715.772,238.448,713.446,242.258,734.113,218.158,751.466,235.867,750.797
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555616941146,535.0,646.0,615.0,750.0,548.983,685.374,583.784,693.49,557.293,710.785,547.834,720.727,577.622,726.965
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555616941146,170.0,668.0,248.0,778.0,219.33,716.587,239.489,714.42,244.748,734.176,221.579,752.903,236.701,752.465
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555661296702,536.0,646.0,616.0,750.0,549.598,685.613,584.801,693.97,558.388,711.312,548.228,720.511,578.897,726.954
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555661296702,171.0,668.0,248.0,777.0,220.128,716.495,239.948,714.237,245.416,733.832,222.619,752.771,237.379,752.267
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555690263368,536.0,646.0,616.0,751.0,549.923,685.876,585.221,694.187,558.9,711.518,548.584,721.128,578.825,727.548
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555690263368,172.0,667.0,250.0,778.0,221.439,715.214,241.443,713.021,247.104,732.687,224.046,752.17,239.288,751.734
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555727918924,536.0,646.0,616.0,750.0,549.995,686.054,585.293,694.239,559.064,711.398,548.684,721.065,578.658,727.405
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555727918924,172.0,667.0,251.0,777.0,221.061,714.397,242.43,712.669,247.121,731.736,224.069,751.619,240.261,751.494
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555762252257,536.0,646.0,616.0,750.0,549.842,685.787,585.173,693.71,559.044,711.033,548.962,720.623,579.257,726.722
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555762252257,172.0,666.0,251.0,776.0,222.674,714.269,243.418,712.56,248.641,731.993,225.524,751.689,240.766,751.645
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555792918924,536.0,645.0,616.0,748.0,549.481,684.956,584.63,692.292,558.785,710.516,549.493,719.694,579.953,725.297
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555792918924,173.0,666.0,252.0,776.0,222.743,712.906,243.64,711.826,248.462,730.643,225.497,750.348,241.198,750.738
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555827130035,536.0,644.0,616.0,748.0,549.458,684.106,584.837,690.808,559.163,709.189,550.002,719.278,580.157,724.397
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555827130035,173.0,665.0,253.0,775.0,220.959,711.86,243.681,709.755,247.403,728.984,225.623,749.38,242.727,748.885
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555860118924,173.0,665.0,253.0,775.0,222.181,711.653,244.458,709.691,248.291,729.253,226.344,749.533,242.849,749.199
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555860118924,536.0,642.0,617.0,747.0,549.69,683.152,585.044,689.332,559.495,707.559,550.522,719.285,579.465,724.054
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555892007813,173.0,665.0,253.0,775.0,221.909,711.404,243.996,709.256,248.143,728.858,226.292,749.28,242.828,748.792
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555892007813,537.0,641.0,619.0,746.0,550.178,680.997,585.883,686.798,559.74,705.283,551.19,718.732,579.417,723.209
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555927385591,173.0,665.0,253.0,775.0,222.196,711.468,244.45,709.359,248.444,728.915,226.287,749.248,243.123,748.807
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555927385591,538.0,636.0,619.0,744.0,550.461,677.848,585.631,684.071,558.328,703.591,550.77,717.748,578.519,722.111
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555959574480,173.0,666.0,254.0,776.0,221.377,711.262,244.845,709.15,247.939,728.942,225.719,749.329,243.805,748.837
f8737c9a-d767-4891-a507-578cd9568354,e93561fb-b770-4f86-a07a-f6c7a4683056,1655295555959574480,538.0,635.0,619.0,744.0,550.962,677.851,586.988,683.663,560.092,703.708,551.98,717.228,580.676,721.297
